,ID,Name,Gioi_tinh,Bang_cap,Nghe_nghiep,Nam_kinh_nghiem,Luong
5913,5913,Long,Nam,Pho_thong,Giam_doc,27,6.2
5914,5914,Nam,,Dai_hoc,Ke_toan,1,14
5915,5915,Hermione,,Pho_thong,Giang_vien,16,11.1
5916,5916,Lan,,Dai_hoc,Thu_ky,14,16
5917,5917,Hermione,Nu,Dai_hoc,Truong_phong,7,6.4
5918,5918,Ngoc,Nam,Pho_thong,Giam_doc,30,11.1
5919,5919,Ngoc,Nu,Dai_hoc,Giang_vien,2,10.5
5920,5920,Luna,,Pho_thong,Giao_Vien,16,7.1
5921,5921,Long,Nu,Cao_hoc,Ke_toan,22,12
5922,5922,Ngoc,,Dai_hoc,Thu_ky,21,19
5923,5923,Nam,Nam,Tien_si,Massage,33,7.1
5924,5924,Hermione,,Pho_thong,Maketting,34,14
5925,5925,Long,Nam,Cao_hoc,Truong_phong,32,11.1
5926,5926,Ron,Nu,Pho_thong,Giang_vien,34,11.1
5927,5927,Hermione,,Dai_hoc,Giang_vien,19,12
5928,5928,Ron,Nam,Dai_hoc,Truong_phong,34,9
5929,5929,Ngoc,Nu,Dai_hoc,Ke_toan,2,19
5930,5930,Ngoc,,Pho_thong,Giam_doc,14,14.1
5931,5931,Ron,Nam,Tien_si,Maketting,32,16
5932,5932,Hermione,Nu,Cao_hoc,Massage,9,8.5
5933,5933,Ron,Nam,Tien_si,Truong_phong,10,8.5
5934,5934,Hermione,Nam,Tien_si,Giam_doc,14,7
5935,5935,Luna,Nam,Dai_hoc,Giang_vien,25,7
5936,5936,Nam,Nam,Cao_hoc,Ke_toan,24,9.1
5937,5937,Harry,Nu,Tien_si,Giam_doc,3,9
5938,5938,Harry,Nam,Tien_si,Giang_vien,1,14
5939,5939,Long,,Cao_hoc,Ke_toan,9,16
5940,5940,Hermione,,Tien_si,Thu_ky,36,8.5
5941,5941,Ron,Nu,Pho_thong,Giang_vien,4,15.5
5942,5942,Ngoc,Nu,Cao_hoc,Truong_phong,24,14
5943,5943,Luna,Nam,Cao_hoc,Ke_toan,7,30.2
5944,5944,Luna,Nam,Dai_hoc,Ke_toan,31,5
5945,5945,Nam,Nu,Dai_hoc,Thu_ky,13,9.1
5946,5946,Ron,Nam,Pho_thong,Massage,28,15.5
5947,5947,Nam,Nam,Cao_hoc,Lap_trinh_vien,3,5
5948,5948,Nam,,Tien_si,Giang_vien,19,7
5949,5949,Luna,,Pho_thong,Giao_Vien,24,13.4
5950,5950,Long,,Dai_hoc,Thu_ky,17,11.1
5951,5951,Nam,,Pho_thong,Lap_trinh_vien,10,9
5952,5952,Lan,,Cao_hoc,Massage,6,9
5953,5953,Long,Nu,Pho_thong,Thu_ky,32,7.1
5954,5954,Ngoc,,Cao_hoc,Truong_phong,18,7
5955,5955,Nam,,Pho_thong,Thu_ky,26,14.1
5956,5956,Harry,Nam,Dai_hoc,Maketting,20,19
5957,5957,Harry,Nam,Dai_hoc,Giang_vien,22,12
5958,5958,Luna,Nam,Dai_hoc,Massage,20,7
5959,5959,Ngoc,Nam,Dai_hoc,Lap_trinh_vien,11,11.1
5960,5960,Nam,Nu,Dai_hoc,Thu_ky,21,7
5961,5961,Long,,Dai_hoc,Massage,35,5
5962,5962,Luna,Nam,Dai_hoc,Giam_doc,3,7.1
5963,5963,Luna,Nam,Dai_hoc,Maketting,18,12
5964,5964,Luna,Nam,Cao_hoc,Thu_ky,35,7
5965,5965,Hermione,Nam,Tien_si,Maketting,6,19
5966,5966,Harry,Nam,Tien_si,Massage,33,14.1
5967,5967,Ron,Nam,Dai_hoc,Giam_doc,2,7
5968,5968,Harry,,Dai_hoc,Maketting,2,13.4
5969,5969,Nam,Nu,Pho_thong,Thu_ky,19,8.5
5970,5970,Ngoc,,Tien_si,Lap_trinh_vien,28,19
5971,5971,Luna,Nu,Dai_hoc,Giang_vien,12,11.1
5972,5972,Nam,Nam,Tien_si,Massage,3,9
5973,5973,Harry,Nu,Dai_hoc,Massage,18,19
5974,5974,Luna,,Cao_hoc,Massage,12,19
5975,5975,Nam,,Tien_si,Maketting,14,5
5976,5976,Ngoc,Nu,Dai_hoc,Thu_ky,12,11.1
5977,5977,Ron,Nam,Cao_hoc,Ke_toan,27,4.2
5978,5978,Ron,,Cao_hoc,Lap_trinh_vien,13,8.5
5979,5979,Ron,Nam,Pho_thong,Giao_Vien,8,10.5
5980,5980,Lan,Nu,Cao_hoc,Truong_phong,11,19
5981,5981,Luna,Nu,Dai_hoc,Giang_vien,15,16
5982,5982,Harry,Nu,Dai_hoc,Lap_trinh_vien,33,12
5983,5983,Lan,,Cao_hoc,Ke_toan,29,11.1
5984,5984,Ngoc,,Cao_hoc,Giang_vien,34,12
5985,5985,Ron,Nam,Dai_hoc,Truong_phong,33,15.5
5986,5986,Ngoc,,Dai_hoc,Ke_toan,9,8.4
5987,5987,Ron,Nam,Dai_hoc,Truong_phong,17,30.2
5988,5988,Harry,,Dai_hoc,Maketting,4,19
5989,5989,Hermione,Nu,Tien_si,Massage,28,18
5990,5990,Long,,Dai_hoc,Ke_toan,21,9.1
5991,5991,Ngoc,,Cao_hoc,Truong_phong,36,7.1
5992,5992,Nam,Nu,Tien_si,Ke_toan,17,19
5993,5993,Luna,Nam,Pho_thong,Massage,9,25
5994,5994,Nam,Nu,Cao_hoc,Truong_phong,2,8.5
5995,5995,Nam,Nam,Tien_si,Giang_vien,33,12
5996,5996,Lan,,Dai_hoc,Giao_Vien,19,5
5997,5997,Luna,Nam,Cao_hoc,Lap_trinh_vien,21,19
5998,5998,Ngoc,Nu,Pho_thong,Thu_ky,22,16
5999,5999,Hermione,Nu,Pho_thong,Giam_doc,18,9.1
6000,6000,Ngoc,Nu,Dai_hoc,Thu_ky,10,9.1
6001,6001,Harry,Nam,Tien_si,Maketting,18,12
6002,6002,Luna,Nam,Tien_si,Truong_phong,11,35
6003,6003,Harry,,Dai_hoc,Thu_ky,4,5
6004,6004,Lan,Nam,Cao_hoc,Giang_vien,25,9
6005,6005,Hermione,Nu,Tien_si,Maketting,26,16
6006,6006,Long,Nam,Dai_hoc,Maketting,28,16
6007,6007,Ngoc,Nu,Dai_hoc,Ke_toan,27,7.1
6008,6008,Ron,Nu,Cao_hoc,Giam_doc,6,7.1
6009,6009,Lan,Nu,Pho_thong,Thu_ky,30,14.1
6010,6010,Hermione,Nu,Cao_hoc,Giang_vien,5,7.1
6011,6011,Luna,Nu,Tien_si,Truong_phong,9,14.1
6012,6012,Harry,,Tien_si,Maketting,35,7
6013,6013,Nam,Nu,Cao_hoc,Maketting,5,25
6014,6014,Long,Nam,Pho_thong,Giao_Vien,12,8.5
6015,6015,Ngoc,Nam,Dai_hoc,Maketting,30,16
6016,6016,Hermione,Nu,Tien_si,Lap_trinh_vien,14,11.1
6017,6017,Luna,,Pho_thong,Giam_doc,9,25
6018,6018,Hermione,,Cao_hoc,Massage,23,9.1
6019,6019,Long,,Dai_hoc,Massage,18,6.2
6020,6020,Lan,,Tien_si,Maketting,11,14.1
6021,6021,Luna,Nu,Dai_hoc,Giao_Vien,10,16
6022,6022,Luna,Nu,Dai_hoc,Maketting,33,11.1
6023,6023,Ron,Nu,Cao_hoc,Massage,14,9.1
6024,6024,Luna,Nam,Cao_hoc,Massage,1,12
6025,6025,Lan,Nu,Tien_si,Truong_phong,19,9.1
6026,6026,Nam,Nam,Pho_thong,Thu_ky,26,12
6027,6027,Hermione,,Pho_thong,Truong_phong,7,5
6028,6028,Ngoc,,Tien_si,Giang_vien,6,16
6029,6029,Hermione,Nu,Dai_hoc,Massage,36,10.5
6030,6030,Ngoc,Nam,Cao_hoc,Giang_vien,29,12
6031,6031,Ngoc,,Pho_thong,Giam_doc,28,8.5
6032,6032,Ngoc,,Cao_hoc,Giang_vien,16,14
6033,6033,Hermione,Nu,Tien_si,Giao_Vien,4,12
6034,6034,Nam,Nu,Tien_si,Truong_phong,16,7.1
6035,6035,Harry,,Pho_thong,Giang_vien,29,10.5
6036,6036,Luna,,Tien_si,Thu_ky,2,12
6037,6037,Long,Nu,Pho_thong,Thu_ky,16,7
6038,6038,Lan,Nu,Dai_hoc,Ke_toan,1,5
6039,6039,Hermione,,Dai_hoc,Giang_vien,24,7
6040,6040,Nam,Nam,Tien_si,Maketting,20,9.1
6041,6041,Hermione,,Dai_hoc,Giao_Vien,10,11.1
6042,6042,Ngoc,Nam,Cao_hoc,Giao_Vien,21,16
6043,6043,Ron,Nam,Cao_hoc,Maketting,23,19
6044,6044,Luna,Nam,Tien_si,Lap_trinh_vien,24,9.1
6045,6045,Harry,,Pho_thong,Ke_toan,7,5
6046,6046,Long,,Dai_hoc,Giao_Vien,34,5
6047,6047,Long,,Dai_hoc,Giao_Vien,24,5
6048,6048,Hermione,Nam,Dai_hoc,Giang_vien,22,14
6049,6049,Ron,,Pho_thong,Massage,19,5
6050,6050,Luna,Nu,Pho_thong,Thu_ky,11,16
6051,6051,Ngoc,Nu,Cao_hoc,Massage,21,15.5
6052,6052,Luna,Nam,Cao_hoc,Giam_doc,2,4.2
6053,6053,Hermione,Nam,Tien_si,Maketting,5,18
6054,6054,Long,Nu,Cao_hoc,Giang_vien,20,14
6055,6055,Harry,,Dai_hoc,Massage,8,7
6056,6056,Ngoc,Nu,Dai_hoc,Giam_doc,17,15.5
6057,6057,Luna,Nam,Cao_hoc,Ke_toan,32,15
6058,6058,Lan,Nu,Cao_hoc,Ke_toan,14,5
6059,6059,Nam,Nam,Dai_hoc,Lap_trinh_vien,3,7.1
6060,6060,Harry,Nam,Dai_hoc,Giam_doc,16,11.1
6061,6061,Ngoc,Nu,Dai_hoc,Giam_doc,17,7
6062,6062,Harry,,Cao_hoc,Truong_phong,25,14.1
6063,6063,Luna,,Tien_si,Giam_doc,20,9
6064,6064,Luna,Nam,Dai_hoc,Ke_toan,11,9
6065,6065,Ngoc,Nam,Dai_hoc,Giam_doc,20,12
6066,6066,Long,,Cao_hoc,Massage,23,20
6067,6067,Harry,Nam,Tien_si,Lap_trinh_vien,21,15
6068,6068,Ron,Nam,Tien_si,Truong_phong,23,19
6069,6069,Hermione,Nu,Tien_si,Thu_ky,12,12
6070,6070,Ron,Nam,Pho_thong,Lap_trinh_vien,22,9.1
6071,6071,Hermione,Nu,Cao_hoc,Truong_phong,7,3.46
6072,6072,Harry,Nu,Tien_si,Giam_doc,16,7
6073,6073,Long,Nu,Cao_hoc,Lap_trinh_vien,8,3.46
6074,6074,Luna,Nu,Pho_thong,Ke_toan,33,19
6075,6075,Ron,,Tien_si,Ke_toan,23,7.1
6076,6076,Long,,Dai_hoc,Lap_trinh_vien,32,12
6077,6077,Ngoc,,Pho_thong,Massage,3,11.1
6078,6078,Harry,Nam,Dai_hoc,Ke_toan,23,7
6079,6079,Luna,,Cao_hoc,Giang_vien,20,14
6080,6080,Ron,Nam,Tien_si,Massage,32,12
6081,6081,Harry,Nam,Cao_hoc,Massage,32,30.2
6082,6082,Nam,Nam,Dai_hoc,Giao_Vien,3,7
6083,6083,Ngoc,Nu,Tien_si,Maketting,18,6.3
6084,6084,Harry,Nu,Pho_thong,Giao_Vien,10,14.1
6085,6085,Ron,,Dai_hoc,Massage,7,9.1
6086,6086,Luna,Nu,Dai_hoc,Massage,34,11.1
6087,6087,Nam,,Dai_hoc,Thu_ky,14,25
6088,6088,Harry,Nu,Cao_hoc,Giam_doc,8,15
6089,6089,Lan,,Tien_si,Giam_doc,6,5
6090,6090,Ron,Nu,Pho_thong,Giang_vien,35,7.46
6091,6091,Ngoc,,Pho_thong,Giao_Vien,7,7
6092,6092,Hermione,,Dai_hoc,Thu_ky,11,2.2
6093,6093,Harry,Nam,Tien_si,Maketting,22,7.46
6094,6094,Ron,Nu,Pho_thong,Truong_phong,11,11.1
6095,6095,Ngoc,Nam,Cao_hoc,Giam_doc,11,14
6096,6096,Long,Nu,Pho_thong,Giao_Vien,23,7
6097,6097,Nam,,Pho_thong,Thu_ky,16,7
6098,6098,Ron,Nu,Cao_hoc,Thu_ky,10,12
6099,6099,Lan,Nam,Cao_hoc,Giang_vien,28,11.1
6100,6100,Lan,,Tien_si,Giam_doc,29,5
6101,6101,Ron,Nam,Pho_thong,Ke_toan,21,7.1
6102,6102,Nam,,Cao_hoc,Lap_trinh_vien,20,7
6103,6103,Hermione,Nam,Tien_si,Maketting,2,14.1
6104,6104,Lan,,Dai_hoc,Giao_Vien,28,10.5
6105,6105,Ngoc,Nam,Dai_hoc,Giam_doc,31,12
6106,6106,Luna,,Pho_thong,Giam_doc,18,12
6107,6107,Hermione,Nu,Cao_hoc,Massage,36,3.46
6108,6108,Luna,,Dai_hoc,Massage,25,35
6109,6109,Harry,Nu,Tien_si,Ke_toan,18,14
6110,6110,Luna,Nu,Dai_hoc,Ke_toan,15,12
6111,6111,Ngoc,Nu,Tien_si,Giang_vien,19,12
6112,6112,Long,,Cao_hoc,Truong_phong,14,11.1
6113,6113,Long,Nu,Dai_hoc,Thu_ky,9,14
6114,6114,Hermione,,Dai_hoc,Giam_doc,4,15.5
6115,6115,Ngoc,Nam,Dai_hoc,Massage,17,12.5
6116,6116,Ngoc,,Pho_thong,Massage,5,4.2
6117,6117,Nam,Nam,Dai_hoc,Maketting,20,19
6118,6118,Hermione,,Tien_si,Truong_phong,28,20
6119,6119,Long,,Pho_thong,Maketting,29,9
6120,6120,Long,Nu,Cao_hoc,Ke_toan,5,12.5
6121,6121,Harry,Nam,Tien_si,Thu_ky,35,12
6122,6122,Hermione,Nam,Pho_thong,Maketting,11,30.2
6123,6123,Long,,Tien_si,Massage,19,30.2
6124,6124,Ngoc,,Cao_hoc,Massage,6,12
6125,6125,Ron,Nam,Cao_hoc,Giang_vien,24,5
6126,6126,Long,Nam,Tien_si,Giam_doc,18,7
6127,6127,Nam,,Pho_thong,Maketting,26,16
6128,6128,Lan,Nu,Dai_hoc,Massage,17,12.5
6129,6129,Lan,Nu,Tien_si,Giang_vien,15,12
6130,6130,Harry,Nam,Tien_si,Giam_doc,20,9.1
6131,6131,Long,Nam,Pho_thong,Thu_ky,16,19
6132,6132,Nam,Nam,Dai_hoc,Massage,17,8.5
6133,6133,Nam,,Tien_si,Giam_doc,35,12
6134,6134,Harry,Nu,Dai_hoc,Giao_Vien,5,22
6135,6135,Lan,Nu,Dai_hoc,Ke_toan,17,9
6136,6136,Harry,,Tien_si,Massage,19,9.1
6137,6137,Ron,Nam,Cao_hoc,Giang_vien,13,11.1
6138,6138,Hermione,Nam,Dai_hoc,Ke_toan,14,12
6139,6139,Hermione,Nam,Cao_hoc,Giao_Vien,33,30.2
6140,6140,Hermione,,Pho_thong,Lap_trinh_vien,28,11.1
6141,6141,Nam,Nam,Dai_hoc,Lap_trinh_vien,15,12
6142,6142,Nam,,Dai_hoc,Thu_ky,5,9
6143,6143,Luna,,Cao_hoc,Truong_phong,24,7.1
6144,6144,Ron,,Cao_hoc,Giam_doc,26,12
6145,6145,Long,Nam,Dai_hoc,Massage,29,19
6146,6146,Hermione,Nu,Tien_si,Giang_vien,22,12.5
6147,6147,Lan,,Dai_hoc,Ke_toan,30,12.5
6148,6148,Luna,Nam,Pho_thong,Truong_phong,32,7
6149,6149,Hermione,,Dai_hoc,Lap_trinh_vien,36,14.1
6150,6150,Ron,Nu,Tien_si,Massage,31,14
6151,6151,Nam,,Tien_si,Giang_vien,26,9.1
6152,6152,Luna,Nu,Cao_hoc,Ke_toan,3,16
6153,6153,Hermione,Nu,Tien_si,Truong_phong,22,8.5
6154,6154,Ron,Nu,Pho_thong,Maketting,24,8.5
6155,6155,Harry,Nu,Tien_si,Giang_vien,2,10.5
6156,6156,Nam,,Dai_hoc,Giang_vien,33,9.1
6157,6157,Long,Nu,Tien_si,Thu_ky,31,14.1
6158,6158,Lan,,Tien_si,Giang_vien,20,12
6159,6159,Hermione,,Cao_hoc,Ke_toan,33,14.1
6160,6160,Harry,Nu,Tien_si,Giam_doc,5,12
6161,6161,Nam,Nu,Cao_hoc,Massage,26,9.1
6162,6162,Nam,Nam,Pho_thong,Massage,12,7.1
6163,6163,Luna,Nam,Tien_si,Thu_ky,31,9
6164,6164,Ngoc,Nu,Dai_hoc,Ke_toan,35,20
6165,6165,Nam,Nu,Tien_si,Giam_doc,30,7
6166,6166,Long,Nam,Pho_thong,Thu_ky,1,9.1
6167,6167,Long,Nu,Cao_hoc,Truong_phong,31,9.1
6168,6168,Ngoc,Nu,Tien_si,Truong_phong,2,18
6169,6169,Long,,Pho_thong,Maketting,20,5
6170,6170,Long,Nam,Pho_thong,Giam_doc,12,15.5
6171,6171,Harry,Nu,Cao_hoc,Maketting,21,11.3
6172,6172,Harry,Nam,Dai_hoc,Ke_toan,5,15.5
6173,6173,Luna,Nu,Dai_hoc,Massage,6,9
6174,6174,Hermione,Nam,Pho_thong,Massage,13,19
6175,6175,Lan,Nu,Cao_hoc,Giam_doc,14,30.2
6176,6176,Hermione,Nu,Dai_hoc,Ke_toan,36,14
6177,6177,Hermione,Nam,Pho_thong,Truong_phong,9,7
6178,6178,Nam,Nu,Pho_thong,Ke_toan,28,8.5
6179,6179,Long,,Pho_thong,Truong_phong,30,15
6180,6180,Long,Nu,Dai_hoc,Lap_trinh_vien,28,14.1
6181,6181,Ron,,Dai_hoc,Maketting,33,16
6182,6182,Ngoc,,Pho_thong,Ke_toan,5,9
6183,6183,Ngoc,Nu,Dai_hoc,Giam_doc,2,12
6184,6184,Luna,Nam,Dai_hoc,Giam_doc,12,5
6185,6185,Lan,Nam,Tien_si,Massage,13,5
6186,6186,Lan,Nu,Pho_thong,Ke_toan,28,19
6187,6187,Hermione,Nam,Tien_si,Ke_toan,13,14
6188,6188,Luna,Nam,Dai_hoc,Lap_trinh_vien,21,7
6189,6189,Harry,Nu,Tien_si,Maketting,15,7.1
6190,6190,Luna,Nu,Dai_hoc,Giang_vien,1,15
6191,6191,Luna,,Dai_hoc,Massage,10,3.46
6192,6192,Hermione,Nam,Cao_hoc,Massage,19,12
6193,6193,Ngoc,Nam,Tien_si,Truong_phong,23,16
6194,6194,Luna,,Pho_thong,Giam_doc,28,5
6195,6195,Luna,Nu,Cao_hoc,Maketting,36,14.1
6196,6196,Lan,Nu,Pho_thong,Giang_vien,19,9.1
6197,6197,Ron,,Tien_si,Ke_toan,35,8.5
6198,6198,Lan,Nu,Pho_thong,Giam_doc,26,5
6199,6199,Hermione,Nam,Pho_thong,Maketting,11,16
6200,6200,Harry,Nam,Pho_thong,Truong_phong,2,12
6201,6201,Lan,Nam,Tien_si,Giam_doc,13,12
6202,6202,Luna,Nu,Dai_hoc,Giang_vien,16,5
6203,6203,Ron,,Dai_hoc,Maketting,21,47
6204,6204,Lan,Nam,Cao_hoc,Thu_ky,6,12
6205,6205,Harry,Nu,Cao_hoc,Thu_ky,12,5
6206,6206,Hermione,Nu,Tien_si,Maketting,17,5
6207,6207,Lan,,Pho_thong,Thu_ky,11,12.5
6208,6208,Nam,,Pho_thong,Maketting,3,5
6209,6209,Luna,Nam,Dai_hoc,Lap_trinh_vien,5,12
6210,6210,Nam,,Tien_si,Ke_toan,15,5
6211,6211,Harry,Nam,Dai_hoc,Massage,29,11.1
6212,6212,Harry,,Dai_hoc,Lap_trinh_vien,18,9
6213,6213,Ngoc,Nu,Tien_si,Truong_phong,29,16
6214,6214,Luna,,Dai_hoc,Giam_doc,24,9
6215,6215,Hermione,Nam,Cao_hoc,Maketting,30,16
6216,6216,Ngoc,Nam,Pho_thong,Giam_doc,22,14
6217,6217,Luna,Nu,Dai_hoc,Lap_trinh_vien,17,16
6218,6218,Ron,Nu,Tien_si,Maketting,6,9.1
6219,6219,Long,Nam,Cao_hoc,Truong_phong,19,14.1
6220,6220,Harry,,Cao_hoc,Ke_toan,26,15
6221,6221,Ngoc,Nu,Tien_si,Truong_phong,10,12
6222,6222,Lan,Nu,Tien_si,Truong_phong,22,19
6223,6223,Luna,Nam,Pho_thong,Truong_phong,14,25
6224,6224,Long,Nam,Dai_hoc,Massage,29,15.5
6225,6225,Nam,,Cao_hoc,Truong_phong,14,12
6226,6226,Luna,Nam,Dai_hoc,Thu_ky,17,7
6227,6227,Ron,,Dai_hoc,Truong_phong,17,7.46
6228,6228,Ngoc,,Cao_hoc,Truong_phong,33,12
6229,6229,Ron,,Tien_si,Truong_phong,34,10.5
6230,6230,Hermione,,Cao_hoc,Giao_Vien,15,7.1
6231,6231,Ron,Nam,Dai_hoc,Giang_vien,11,7
6232,6232,Harry,Nu,Dai_hoc,Maketting,31,9
6233,6233,Nam,Nam,Pho_thong,Lap_trinh_vien,32,7.1
6234,6234,Ngoc,,Cao_hoc,Giam_doc,8,7.1
6235,6235,Ron,,Dai_hoc,Massage,10,5
6236,6236,Long,Nu,Tien_si,Truong_phong,17,12
6237,6237,Lan,Nam,Pho_thong,Giang_vien,18,9
6238,6238,Lan,Nam,Dai_hoc,Maketting,31,12
6239,6239,Lan,,Dai_hoc,Massage,6,12
6240,6240,Luna,Nu,Tien_si,Truong_phong,31,14
6241,6241,Lan,,Cao_hoc,Massage,9,2.2
6242,6242,Ron,,Pho_thong,Giao_Vien,7,9.1
6243,6243,Harry,Nu,Pho_thong,Massage,27,12
6244,6244,Harry,Nam,Cao_hoc,Giang_vien,36,19
6245,6245,Long,,Cao_hoc,Thu_ky,17,7.1
6246,6246,Long,,Dai_hoc,Giang_vien,24,8.5
6247,6247,Long,,Cao_hoc,Thu_ky,11,12.5
6248,6248,Long,,Pho_thong,Lap_trinh_vien,13,9.1
6249,6249,Luna,Nam,Dai_hoc,Ke_toan,21,19
6250,6250,Hermione,,Pho_thong,Giang_vien,25,16
6251,6251,Harry,,Tien_si,Truong_phong,21,15
6252,6252,Luna,Nu,Cao_hoc,Ke_toan,29,35
6253,6253,Ron,Nu,Pho_thong,Giam_doc,24,9
6254,6254,Luna,Nam,Cao_hoc,Ke_toan,15,9
6255,6255,Luna,Nu,Cao_hoc,Truong_phong,7,16
6256,6256,Ngoc,,Tien_si,Giang_vien,10,9.1
6257,6257,Ron,Nu,Tien_si,Thu_ky,9,6.4
6258,6258,Hermione,,Pho_thong,Giang_vien,29,12
6259,6259,Nam,,Cao_hoc,Thu_ky,36,5
6260,6260,Lan,Nu,Tien_si,Giang_vien,1,12
6261,6261,Long,Nam,Dai_hoc,Ke_toan,3,12
6262,6262,Lan,,Tien_si,Ke_toan,31,15
6263,6263,Long,Nu,Dai_hoc,Thu_ky,20,16
6264,6264,Nam,,Tien_si,Giam_doc,10,12
6265,6265,Hermione,Nu,Tien_si,Giam_doc,27,11.1
6266,6266,Nam,,Pho_thong,Giam_doc,18,9
6267,6267,Lan,Nu,Cao_hoc,Lap_trinh_vien,20,6.4
6268,6268,Harry,,Tien_si,Giam_doc,21,9.1
6269,6269,Lan,Nu,Dai_hoc,Thu_ky,1,12.5
6270,6270,Lan,Nam,Cao_hoc,Giam_doc,28,12
6271,6271,Luna,Nam,Tien_si,Giam_doc,19,12
6272,6272,Lan,Nu,Cao_hoc,Giam_doc,14,19
6273,6273,Lan,Nu,Cao_hoc,Maketting,15,16
6274,6274,Luna,Nam,Pho_thong,Maketting,10,10.5
6275,6275,Lan,Nu,Cao_hoc,Maketting,11,12
6276,6276,Hermione,Nam,Pho_thong,Thu_ky,5,12
6277,6277,Luna,Nam,Dai_hoc,Giang_vien,27,25
6278,6278,Harry,Nam,Pho_thong,Truong_phong,7,14
6279,6279,Ngoc,Nu,Dai_hoc,Maketting,17,9
6280,6280,Luna,,Tien_si,Thu_ky,16,14.1
6281,6281,Hermione,Nam,Dai_hoc,Giang_vien,9,4.2
6282,6282,Long,Nam,Pho_thong,Thu_ky,7,7
6283,6283,Hermione,Nu,Dai_hoc,Thu_ky,16,14.1
6284,6284,Luna,,Cao_hoc,Giam_doc,28,16
6285,6285,Ron,Nam,Pho_thong,Giang_vien,29,5
6286,6286,Lan,Nu,Tien_si,Thu_ky,5,12
6287,6287,Harry,,Tien_si,Maketting,25,7
6288,6288,Lan,Nu,Cao_hoc,Thu_ky,28,7.1
6289,6289,Luna,Nu,Pho_thong,Thu_ky,17,12
6290,6290,Long,,Pho_thong,Maketting,6,9
6291,6291,Harry,Nu,Pho_thong,Maketting,25,5
6292,6292,Ron,Nu,Tien_si,Giam_doc,23,8.5
6293,6293,Ron,Nam,Dai_hoc,Giao_Vien,21,9
6294,6294,Nam,Nam,Dai_hoc,Thu_ky,26,15
6295,6295,Long,,Pho_thong,Truong_phong,24,11.1
6296,6296,Luna,Nu,Cao_hoc,Massage,29,5
6297,6297,Hermione,Nam,Dai_hoc,Giao_Vien,17,7.1
6298,6298,Long,,Tien_si,Massage,23,9.1
6299,6299,Long,Nam,Pho_thong,Giao_Vien,30,15
6300,6300,Lan,Nu,Cao_hoc,Thu_ky,4,12
6301,6301,Ron,Nam,Tien_si,Lap_trinh_vien,34,12.5
6302,6302,Ron,Nam,Cao_hoc,Truong_phong,18,16
6303,6303,Lan,Nu,Cao_hoc,Giam_doc,3,7.1
6304,6304,Hermione,Nu,Dai_hoc,Maketting,27,30.2
6305,6305,Harry,Nu,Dai_hoc,Thu_ky,31,19
6306,6306,Nam,Nu,Pho_thong,Thu_ky,9,5
6307,6307,Harry,Nu,Pho_thong,Giao_Vien,17,19
6308,6308,Hermione,,Tien_si,Giao_Vien,7,12
6309,6309,Long,Nu,Dai_hoc,Thu_ky,6,30.2
6310,6310,Ngoc,,Dai_hoc,Giao_Vien,19,12
6311,6311,Luna,Nam,Tien_si,Giam_doc,31,24.5
6312,6312,Ron,Nu,Pho_thong,Truong_phong,20,47
6313,6313,Long,Nu,Dai_hoc,Giao_Vien,15,11.1
6314,6314,Ron,,Dai_hoc,Giam_doc,23,14
6315,6315,Long,,Pho_thong,Giang_vien,36,2.2
6316,6316,Hermione,Nu,Tien_si,Giao_Vien,8,16
6317,6317,Harry,Nam,Cao_hoc,Thu_ky,2,11.1
6318,6318,Lan,Nam,Tien_si,Maketting,33,12.5
6319,6319,Lan,Nam,Dai_hoc,Giao_Vien,23,9.1
6320,6320,Nam,,Cao_hoc,Massage,20,12
6321,6321,Nam,Nu,Pho_thong,Thu_ky,4,9.1
6322,6322,Ngoc,Nam,Tien_si,Ke_toan,16,5
6323,6323,Long,,Tien_si,Giam_doc,16,16
6324,6324,Lan,Nu,Pho_thong,Lap_trinh_vien,28,12
6325,6325,Lan,,Dai_hoc,Truong_phong,36,12
6326,6326,Long,Nam,Dai_hoc,Giang_vien,1,12
6327,6327,Hermione,,Cao_hoc,Massage,26,9
6328,6328,Lan,,Tien_si,Giao_Vien,3,12
6329,6329,Luna,Nam,Pho_thong,Thu_ky,29,7
6330,6330,Lan,Nam,Tien_si,Thu_ky,2,8.5
6331,6331,Lan,Nu,Cao_hoc,Ke_toan,13,5
6332,6332,Luna,Nam,Cao_hoc,Massage,23,12.5
6333,6333,Luna,,Tien_si,Giang_vien,18,12.5
6334,6334,Nam,Nam,Pho_thong,Giam_doc,18,12
6335,6335,Nam,Nu,Dai_hoc,Lap_trinh_vien,1,9.1
6336,6336,Ngoc,Nu,Cao_hoc,Lap_trinh_vien,17,12
6337,6337,Hermione,,Tien_si,Truong_phong,11,9
6338,6338,Harry,Nu,Tien_si,Massage,23,16
6339,6339,Nam,,Dai_hoc,Maketting,17,16
6340,6340,Luna,Nu,Pho_thong,Massage,27,5
6341,6341,Hermione,Nam,Cao_hoc,Giang_vien,18,12
6342,6342,Luna,Nam,Dai_hoc,Giao_Vien,26,16
6343,6343,Harry,,Dai_hoc,Thu_ky,7,15.5
6344,6344,Nam,,Tien_si,Giang_vien,11,13.4
6345,6345,Luna,Nu,Dai_hoc,Giao_Vien,11,12
6346,6346,Long,Nam,Cao_hoc,Giao_Vien,13,15.5
