,ID,Name,Gioi_tinh,Bang_cap,Nghe_nghiep,Nam_kinh_nghiem
5717,5717,Nam,,Dai_hoc,Giao_Vien,3
5718,5718,Luna,Nu,Tien_si,Lap_trinh_vien,16
5719,5719,Long,,Pho_thong,Giam_doc,14
5720,5720,Ngoc,Nam,Dai_hoc,Truong_phong,26
5721,5721,Lan,Nu,Dai_hoc,Giao_Vien,2
5722,5722,Ngoc,Nam,Pho_thong,Giam_doc,24
5723,5723,Nam,,Pho_thong,Giao_Vien,6
5724,5724,Nam,Nu,Tien_si,Giao_Vien,14
5725,5725,Hermione,Nam,Cao_hoc,Lap_trinh_vien,28
5726,5726,Luna,Nam,Pho_thong,Ke_toan,4
5727,5727,Nam,,Pho_thong,Ke_toan,13
5728,5728,Ron,,Cao_hoc,Ke_toan,3
5729,5729,Luna,Nam,Dai_hoc,Massage,34
5730,5730,Harry,Nu,Tien_si,Ke_toan,27
5731,5731,Nam,Nu,Cao_hoc,Lap_trinh_vien,5
5732,5732,Ron,Nam,Pho_thong,Giang_vien,2
5733,5733,Harry,Nu,Pho_thong,Giam_doc,33
5734,5734,Luna,Nam,Cao_hoc,Lap_trinh_vien,20
5735,5735,Hermione,Nu,Tien_si,Truong_phong,23
5736,5736,Ron,,Cao_hoc,Giam_doc,13
5737,5737,Lan,Nam,Tien_si,Thu_ky,23
5738,5738,Nam,Nu,Pho_thong,Giam_doc,5
5739,5739,Harry,,Pho_thong,Maketting,15
5740,5740,Lan,Nam,Dai_hoc,Giam_doc,23
5741,5741,Long,Nu,Tien_si,Thu_ky,2
5742,5742,Long,,Pho_thong,Truong_phong,19
5743,5743,Ron,,Cao_hoc,Lap_trinh_vien,11
5744,5744,Luna,Nu,Cao_hoc,Giam_doc,6
5745,5745,Luna,Nam,Tien_si,Thu_ky,24
5746,5746,Long,Nam,Tien_si,Lap_trinh_vien,27
5747,5747,Ron,,Tien_si,Ke_toan,13
5748,5748,Luna,,Cao_hoc,Giang_vien,35
5749,5749,Hermione,Nu,Cao_hoc,Lap_trinh_vien,1
5750,5750,Long,Nu,Pho_thong,Giao_Vien,25
5751,5751,Luna,,Dai_hoc,Ke_toan,32
5752,5752,Harry,Nam,Pho_thong,Giao_Vien,16
5753,5753,Lan,,Cao_hoc,Massage,21
5754,5754,Ron,,Dai_hoc,Giao_Vien,11
5755,5755,Harry,,Tien_si,Lap_trinh_vien,14
5756,5756,Ron,Nam,Tien_si,Massage,14
5757,5757,Hermione,Nam,Pho_thong,Giao_Vien,17
5758,5758,Nam,Nu,Dai_hoc,Maketting,32
5759,5759,Luna,,Dai_hoc,Massage,9
5760,5760,Hermione,,Cao_hoc,Giam_doc,25
5761,5761,Hermione,Nam,Tien_si,Lap_trinh_vien,3
5762,5762,Lan,Nu,Pho_thong,Giao_Vien,3
5763,5763,Ngoc,Nu,Pho_thong,Ke_toan,24
5764,5764,Harry,Nam,Tien_si,Thu_ky,36
5765,5765,Ron,Nam,Dai_hoc,Truong_phong,28
5766,5766,Nam,,Cao_hoc,Giang_vien,10
5767,5767,Luna,Nu,Cao_hoc,Ke_toan,1
5768,5768,Hermione,,Cao_hoc,Ke_toan,10
5769,5769,Long,Nam,Cao_hoc,Giam_doc,25
5770,5770,Luna,Nu,Cao_hoc,Maketting,28
5771,5771,Harry,,Cao_hoc,Maketting,35
5772,5772,Nam,,Tien_si,Truong_phong,27
5773,5773,Hermione,Nu,Cao_hoc,Massage,26
5774,5774,Ngoc,Nam,Pho_thong,Giang_vien,29
5775,5775,Hermione,Nu,Cao_hoc,Giang_vien,26
5776,5776,Luna,Nu,Tien_si,Lap_trinh_vien,33
5777,5777,Long,Nu,Dai_hoc,Ke_toan,19
5778,5778,Nam,,Tien_si,Massage,21
5779,5779,Luna,,Dai_hoc,Maketting,22
5780,5780,Ron,Nu,Cao_hoc,Lap_trinh_vien,13
5781,5781,Long,Nu,Cao_hoc,Giao_Vien,36
5782,5782,Nam,Nu,Dai_hoc,Maketting,10
5783,5783,Nam,,Pho_thong,Giao_Vien,9
5784,5784,Ngoc,Nam,Cao_hoc,Giam_doc,31
5785,5785,Ron,,Cao_hoc,Thu_ky,17
5786,5786,Ron,,Cao_hoc,Truong_phong,27
5787,5787,Harry,Nam,Tien_si,Giam_doc,9
5788,5788,Ngoc,Nam,Tien_si,Truong_phong,21
5789,5789,Harry,Nam,Cao_hoc,Lap_trinh_vien,25
5790,5790,Ngoc,Nu,Cao_hoc,Giao_Vien,35
5791,5791,Nam,Nu,Pho_thong,Giao_Vien,25
5792,5792,Ngoc,Nu,Tien_si,Giam_doc,5
5793,5793,Nam,Nam,Cao_hoc,Thu_ky,18
5794,5794,Ngoc,Nam,Pho_thong,Truong_phong,22
5795,5795,Nam,Nu,Dai_hoc,Giang_vien,35
5796,5796,Nam,,Pho_thong,Massage,10
5797,5797,Long,Nam,Tien_si,Giao_Vien,33
5798,5798,Ron,Nam,Dai_hoc,Lap_trinh_vien,16
5799,5799,Lan,Nam,Pho_thong,Giao_Vien,8
5800,5800,Long,Nam,Tien_si,Ke_toan,15
5801,5801,Lan,Nu,Tien_si,Massage,28
5802,5802,Ron,Nu,Pho_thong,Thu_ky,10
5803,5803,Ron,,Tien_si,Massage,7
5804,5804,Ngoc,Nu,Dai_hoc,Giao_Vien,4
5805,5805,Long,,Pho_thong,Giam_doc,10
5806,5806,Hermione,,Cao_hoc,Ke_toan,36
5807,5807,Harry,Nam,Pho_thong,Truong_phong,9
5808,5808,Harry,,Tien_si,Lap_trinh_vien,23
5809,5809,Lan,Nu,Pho_thong,Massage,23
5810,5810,Long,,Tien_si,Giang_vien,18
5811,5811,Harry,Nu,Cao_hoc,Giang_vien,24
5812,5812,Long,Nam,Cao_hoc,Thu_ky,15
5813,5813,Ngoc,Nam,Tien_si,Ke_toan,18
5814,5814,Ngoc,,Pho_thong,Truong_phong,3
5815,5815,Luna,Nam,Cao_hoc,Truong_phong,27
5816,5816,Nam,,Cao_hoc,Giang_vien,7
5817,5817,Harry,,Pho_thong,Lap_trinh_vien,36
5818,5818,Ron,,Pho_thong,Truong_phong,23
5819,5819,Harry,,Pho_thong,Maketting,30
5820,5820,Ron,Nam,Pho_thong,Maketting,3
5821,5821,Ngoc,Nu,Pho_thong,Thu_ky,25
5822,5822,Long,,Pho_thong,Giao_Vien,12
5823,5823,Ngoc,Nam,Dai_hoc,Ke_toan,35
5824,5824,Long,Nu,Pho_thong,Giao_Vien,24
5825,5825,Harry,Nam,Tien_si,Massage,34
5826,5826,Luna,Nu,Cao_hoc,Maketting,31
5827,5827,Ron,,Dai_hoc,Ke_toan,32
5828,5828,Harry,,Cao_hoc,Giang_vien,35
5829,5829,Ngoc,Nu,Pho_thong,Thu_ky,23
5830,5830,Harry,Nu,Dai_hoc,Giang_vien,16
5831,5831,Lan,Nam,Dai_hoc,Lap_trinh_vien,27
5832,5832,Luna,Nu,Dai_hoc,Maketting,28
5833,5833,Luna,,Cao_hoc,Massage,13
5834,5834,Nam,Nam,Pho_thong,Ke_toan,12
5835,5835,Luna,Nu,Tien_si,Giao_Vien,29
5836,5836,Hermione,,Tien_si,Giang_vien,11
5837,5837,Hermione,Nu,Cao_hoc,Thu_ky,10
5838,5838,Harry,Nam,Cao_hoc,Giam_doc,2
5839,5839,Nam,Nam,Pho_thong,Massage,36
5840,5840,Nam,Nam,Dai_hoc,Giam_doc,6
5841,5841,Luna,,Cao_hoc,Giam_doc,30
5842,5842,Luna,,Pho_thong,Giang_vien,7
5843,5843,Luna,Nu,Cao_hoc,Giang_vien,32
5844,5844,Luna,Nam,Cao_hoc,Maketting,29
5845,5845,Ron,,Dai_hoc,Giao_Vien,31
5846,5846,Long,Nu,Pho_thong,Truong_phong,28
5847,5847,Ngoc,Nam,Cao_hoc,Lap_trinh_vien,2
5848,5848,Ron,Nam,Tien_si,Lap_trinh_vien,27
5849,5849,Luna,Nam,Tien_si,Lap_trinh_vien,32
5850,5850,Hermione,,Cao_hoc,Giao_Vien,1
5851,5851,Harry,Nam,Pho_thong,Giang_vien,3
5852,5852,Harry,,Pho_thong,Giam_doc,12
5853,5853,Long,,Tien_si,Lap_trinh_vien,16
5854,5854,Ron,,Tien_si,Maketting,26
5855,5855,Harry,Nu,Tien_si,Giam_doc,6
5856,5856,Ngoc,,Dai_hoc,Giam_doc,6
5857,5857,Long,,Pho_thong,Thu_ky,15
5858,5858,Ron,,Pho_thong,Maketting,34
5859,5859,Long,Nu,Pho_thong,Massage,29
5860,5860,Long,Nam,Tien_si,Giao_Vien,23
5861,5861,Luna,Nam,Tien_si,Giam_doc,36
5862,5862,Nam,,Pho_thong,Truong_phong,14
5863,5863,Long,,Dai_hoc,Truong_phong,36
5864,5864,Luna,,Tien_si,Giam_doc,4
5865,5865,Lan,Nam,Pho_thong,Ke_toan,28
5866,5866,Lan,Nam,Pho_thong,Giao_Vien,30
5867,5867,Harry,Nu,Cao_hoc,Giang_vien,13
5868,5868,Ngoc,Nu,Dai_hoc,Giao_Vien,11
5869,5869,Ron,Nam,Pho_thong,Thu_ky,8
5870,5870,Harry,Nu,Tien_si,Giang_vien,5
5871,5871,Hermione,,Dai_hoc,Ke_toan,7
5872,5872,Ngoc,Nam,Cao_hoc,Ke_toan,14
5873,5873,Long,Nam,Pho_thong,Truong_phong,26
5874,5874,Long,,Cao_hoc,Giang_vien,34
5875,5875,Hermione,,Pho_thong,Giang_vien,21
5876,5876,Ron,Nu,Dai_hoc,Giao_Vien,8
5877,5877,Harry,Nu,Dai_hoc,Ke_toan,2
5878,5878,Hermione,,Pho_thong,Lap_trinh_vien,1
5879,5879,Harry,,Pho_thong,Giam_doc,2
5880,5880,Luna,Nu,Tien_si,Giao_Vien,17
5881,5881,Lan,,Cao_hoc,Giao_Vien,18
5882,5882,Nam,Nu,Cao_hoc,Giang_vien,7
5883,5883,Nam,Nam,Cao_hoc,Thu_ky,30
5884,5884,Lan,,Pho_thong,Lap_trinh_vien,8
5885,5885,Hermione,Nam,Tien_si,Truong_phong,30
5886,5886,Nam,,Cao_hoc,Massage,18
5887,5887,Ngoc,,Dai_hoc,Lap_trinh_vien,32
5888,5888,Ron,Nu,Tien_si,Thu_ky,8
5889,5889,Nam,Nu,Dai_hoc,Truong_phong,20
5890,5890,Luna,Nam,Pho_thong,Ke_toan,31
5891,5891,Lan,Nam,Pho_thong,Giao_Vien,16
5892,5892,Long,Nam,Tien_si,Giam_doc,26
5893,5893,Hermione,Nam,Pho_thong,Maketting,7
5894,5894,Ngoc,,Tien_si,Thu_ky,11
5895,5895,Harry,Nam,Dai_hoc,Thu_ky,10
5896,5896,Hermione,Nam,Pho_thong,Massage,15
5897,5897,Long,Nu,Dai_hoc,Maketting,18
5898,5898,Ron,,Dai_hoc,Truong_phong,28
5899,5899,Lan,Nam,Pho_thong,Truong_phong,5
5900,5900,Luna,Nam,Pho_thong,Giang_vien,13
5901,5901,Ngoc,,Pho_thong,Giang_vien,20
5902,5902,Long,,Cao_hoc,Lap_trinh_vien,8
5903,5903,Ngoc,,Tien_si,Giang_vien,11
5904,5904,Harry,Nam,Tien_si,Giang_vien,23
5905,5905,Ron,Nu,Dai_hoc,Ke_toan,18
5906,5906,Nam,,Tien_si,Maketting,30
5907,5907,Long,Nam,Dai_hoc,Massage,32
5908,5908,Nam,,Dai_hoc,Giang_vien,32
5909,5909,Luna,,Dai_hoc,Thu_ky,20
5910,5910,Ron,,Pho_thong,Lap_trinh_vien,6
5911,5911,Harry,Nu,Tien_si,Ke_toan,15
5912,5912,Lan,Nu,Dai_hoc,Maketting,8
5913,5913,Long,Nam,Pho_thong,Giam_doc,27
5914,5914,Nam,,Dai_hoc,Ke_toan,1
5915,5915,Hermione,,Pho_thong,Giang_vien,16
5916,5916,Lan,,Dai_hoc,Thu_ky,14
5917,5917,Hermione,Nu,Dai_hoc,Truong_phong,7
5918,5918,Ngoc,Nam,Pho_thong,Giam_doc,30
5919,5919,Ngoc,Nu,Dai_hoc,Giang_vien,2
5920,5920,Luna,,Pho_thong,Giao_Vien,16
5921,5921,Long,Nu,Cao_hoc,Ke_toan,22
5922,5922,Ngoc,,Dai_hoc,Thu_ky,21
5923,5923,Nam,Nam,Tien_si,Massage,33
5924,5924,Hermione,,Pho_thong,Maketting,34
5925,5925,Long,Nam,Cao_hoc,Truong_phong,32
5926,5926,Ron,Nu,Pho_thong,Giang_vien,34
5927,5927,Hermione,,Dai_hoc,Giang_vien,19
5928,5928,Ron,Nam,Dai_hoc,Truong_phong,34
5929,5929,Ngoc,Nu,Dai_hoc,Ke_toan,2
5930,5930,Ngoc,,Pho_thong,Giam_doc,14
5931,5931,Ron,Nam,Tien_si,Maketting,32
5932,5932,Hermione,Nu,Cao_hoc,Massage,9
5933,5933,Ron,Nam,Tien_si,Truong_phong,10
5934,5934,Hermione,Nam,Tien_si,Giam_doc,14
5935,5935,Luna,Nam,Dai_hoc,Giang_vien,25
5936,5936,Nam,Nam,Cao_hoc,Ke_toan,24
5937,5937,Harry,Nu,Tien_si,Giam_doc,3
5938,5938,Harry,Nam,Tien_si,Giang_vien,1
5939,5939,Long,,Cao_hoc,Ke_toan,9
5940,5940,Hermione,,Tien_si,Thu_ky,36
5941,5941,Ron,Nu,Pho_thong,Giang_vien,4
5942,5942,Ngoc,Nu,Cao_hoc,Truong_phong,24
5943,5943,Luna,Nam,Cao_hoc,Ke_toan,7
5944,5944,Luna,Nam,Dai_hoc,Ke_toan,31
5945,5945,Nam,Nu,Dai_hoc,Thu_ky,13
5946,5946,Ron,Nam,Pho_thong,Massage,28
5947,5947,Nam,Nam,Cao_hoc,Lap_trinh_vien,3
5948,5948,Nam,,Tien_si,Giang_vien,19
5949,5949,Luna,,Pho_thong,Giao_Vien,24
5950,5950,Long,,Dai_hoc,Thu_ky,17
5951,5951,Nam,,Pho_thong,Lap_trinh_vien,10
5952,5952,Lan,,Cao_hoc,Massage,6
5953,5953,Long,Nu,Pho_thong,Thu_ky,32
5954,5954,Ngoc,,Cao_hoc,Truong_phong,18
5955,5955,Nam,,Pho_thong,Thu_ky,26
5956,5956,Harry,Nam,Dai_hoc,Maketting,20
5957,5957,Harry,Nam,Dai_hoc,Giang_vien,22
5958,5958,Luna,Nam,Dai_hoc,Massage,20
5959,5959,Ngoc,Nam,Dai_hoc,Lap_trinh_vien,11
5960,5960,Nam,Nu,Dai_hoc,Thu_ky,21
5961,5961,Long,,Dai_hoc,Massage,35
5962,5962,Luna,Nam,Dai_hoc,Giam_doc,3
5963,5963,Luna,Nam,Dai_hoc,Maketting,18
5964,5964,Luna,Nam,Cao_hoc,Thu_ky,35
5965,5965,Hermione,Nam,Tien_si,Maketting,6
5966,5966,Harry,Nam,Tien_si,Massage,33
5967,5967,Ron,Nam,Dai_hoc,Giam_doc,2
5968,5968,Harry,,Dai_hoc,Maketting,2
5969,5969,Nam,Nu,Pho_thong,Thu_ky,19
5970,5970,Ngoc,,Tien_si,Lap_trinh_vien,28
5971,5971,Luna,Nu,Dai_hoc,Giang_vien,12
5972,5972,Nam,Nam,Tien_si,Massage,3
5973,5973,Harry,Nu,Dai_hoc,Massage,18
5974,5974,Luna,,Cao_hoc,Massage,12
5975,5975,Nam,,Tien_si,Maketting,14
5976,5976,Ngoc,Nu,Dai_hoc,Thu_ky,12
5977,5977,Ron,Nam,Cao_hoc,Ke_toan,27
5978,5978,Ron,,Cao_hoc,Lap_trinh_vien,13
5979,5979,Ron,Nam,Pho_thong,Giao_Vien,8
5980,5980,Lan,Nu,Cao_hoc,Truong_phong,11
5981,5981,Luna,Nu,Dai_hoc,Giang_vien,15
5982,5982,Harry,Nu,Dai_hoc,Lap_trinh_vien,33
5983,5983,Lan,,Cao_hoc,Ke_toan,29
5984,5984,Ngoc,,Cao_hoc,Giang_vien,34
5985,5985,Ron,Nam,Dai_hoc,Truong_phong,33
5986,5986,Ngoc,,Dai_hoc,Ke_toan,9
5987,5987,Ron,Nam,Dai_hoc,Truong_phong,17
5988,5988,Harry,,Dai_hoc,Maketting,4
5989,5989,Hermione,Nu,Tien_si,Massage,28
5990,5990,Long,,Dai_hoc,Ke_toan,21
5991,5991,Ngoc,,Cao_hoc,Truong_phong,36
5992,5992,Nam,Nu,Tien_si,Ke_toan,17
5993,5993,Luna,Nam,Pho_thong,Massage,9
5994,5994,Nam,Nu,Cao_hoc,Truong_phong,2
5995,5995,Nam,Nam,Tien_si,Giang_vien,33
5996,5996,Lan,,Dai_hoc,Giao_Vien,19
5997,5997,Luna,Nam,Cao_hoc,Lap_trinh_vien,21
5998,5998,Ngoc,Nu,Pho_thong,Thu_ky,22
5999,5999,Hermione,Nu,Pho_thong,Giam_doc,18
6000,6000,Ngoc,Nu,Dai_hoc,Thu_ky,10
6001,6001,Harry,Nam,Tien_si,Maketting,18
6002,6002,Luna,Nam,Tien_si,Truong_phong,11
6003,6003,Harry,,Dai_hoc,Thu_ky,4
6004,6004,Lan,Nam,Cao_hoc,Giang_vien,25
6005,6005,Hermione,Nu,Tien_si,Maketting,26
6006,6006,Long,Nam,Dai_hoc,Maketting,28
6007,6007,Ngoc,Nu,Dai_hoc,Ke_toan,27
6008,6008,Ron,Nu,Cao_hoc,Giam_doc,6
6009,6009,Lan,Nu,Pho_thong,Thu_ky,30
6010,6010,Hermione,Nu,Cao_hoc,Giang_vien,5
6011,6011,Luna,Nu,Tien_si,Truong_phong,9
6012,6012,Harry,,Tien_si,Maketting,35
6013,6013,Nam,Nu,Cao_hoc,Maketting,5
6014,6014,Long,Nam,Pho_thong,Giao_Vien,12
6015,6015,Ngoc,Nam,Dai_hoc,Maketting,30
6016,6016,Hermione,Nu,Tien_si,Lap_trinh_vien,14
6017,6017,Luna,,Pho_thong,Giam_doc,9
6018,6018,Hermione,,Cao_hoc,Massage,23
6019,6019,Long,,Dai_hoc,Massage,18
6020,6020,Lan,,Tien_si,Maketting,11
6021,6021,Luna,Nu,Dai_hoc,Giao_Vien,10
6022,6022,Luna,Nu,Dai_hoc,Maketting,33
6023,6023,Ron,Nu,Cao_hoc,Massage,14
6024,6024,Luna,Nam,Cao_hoc,Massage,1
6025,6025,Lan,Nu,Tien_si,Truong_phong,19
6026,6026,Nam,Nam,Pho_thong,Thu_ky,26
6027,6027,Hermione,,Pho_thong,Truong_phong,7
6028,6028,Ngoc,,Tien_si,Giang_vien,6
6029,6029,Hermione,Nu,Dai_hoc,Massage,36
6030,6030,Ngoc,Nam,Cao_hoc,Giang_vien,29
6031,6031,Ngoc,,Pho_thong,Giam_doc,28
6032,6032,Ngoc,,Cao_hoc,Giang_vien,16
6033,6033,Hermione,Nu,Tien_si,Giao_Vien,4
6034,6034,Nam,Nu,Tien_si,Truong_phong,16
6035,6035,Harry,,Pho_thong,Giang_vien,29
6036,6036,Luna,,Tien_si,Thu_ky,2
6037,6037,Long,Nu,Pho_thong,Thu_ky,16
6038,6038,Lan,Nu,Dai_hoc,Ke_toan,1
6039,6039,Hermione,,Dai_hoc,Giang_vien,24
6040,6040,Nam,Nam,Tien_si,Maketting,20
6041,6041,Hermione,,Dai_hoc,Giao_Vien,10
6042,6042,Ngoc,Nam,Cao_hoc,Giao_Vien,21
6043,6043,Ron,Nam,Cao_hoc,Maketting,23
6044,6044,Luna,Nam,Tien_si,Lap_trinh_vien,24
6045,6045,Harry,,Pho_thong,Ke_toan,7
6046,6046,Long,,Dai_hoc,Giao_Vien,34
6047,6047,Long,,Dai_hoc,Giao_Vien,24
6048,6048,Hermione,Nam,Dai_hoc,Giang_vien,22
6049,6049,Ron,,Pho_thong,Massage,19
6050,6050,Luna,Nu,Pho_thong,Thu_ky,11
6051,6051,Ngoc,Nu,Cao_hoc,Massage,21
6052,6052,Luna,Nam,Cao_hoc,Giam_doc,2
6053,6053,Hermione,Nam,Tien_si,Maketting,5
6054,6054,Long,Nu,Cao_hoc,Giang_vien,20
6055,6055,Harry,,Dai_hoc,Massage,8
6056,6056,Ngoc,Nu,Dai_hoc,Giam_doc,17
6057,6057,Luna,Nam,Cao_hoc,Ke_toan,32
6058,6058,Lan,Nu,Cao_hoc,Ke_toan,14
6059,6059,Nam,Nam,Dai_hoc,Lap_trinh_vien,3
6060,6060,Harry,Nam,Dai_hoc,Giam_doc,16
6061,6061,Ngoc,Nu,Dai_hoc,Giam_doc,17
6062,6062,Harry,,Cao_hoc,Truong_phong,25
6063,6063,Luna,,Tien_si,Giam_doc,20
6064,6064,Luna,Nam,Dai_hoc,Ke_toan,11
6065,6065,Ngoc,Nam,Dai_hoc,Giam_doc,20
6066,6066,Long,,Cao_hoc,Massage,23
6067,6067,Harry,Nam,Tien_si,Lap_trinh_vien,21
6068,6068,Ron,Nam,Tien_si,Truong_phong,23
6069,6069,Hermione,Nu,Tien_si,Thu_ky,12
6070,6070,Ron,Nam,Pho_thong,Lap_trinh_vien,22
6071,6071,Hermione,Nu,Cao_hoc,Truong_phong,7
6072,6072,Harry,Nu,Tien_si,Giam_doc,16
6073,6073,Long,Nu,Cao_hoc,Lap_trinh_vien,8
6074,6074,Luna,Nu,Pho_thong,Ke_toan,33
6075,6075,Ron,,Tien_si,Ke_toan,23
6076,6076,Long,,Dai_hoc,Lap_trinh_vien,32
6077,6077,Ngoc,,Pho_thong,Massage,3
6078,6078,Harry,Nam,Dai_hoc,Ke_toan,23
6079,6079,Luna,,Cao_hoc,Giang_vien,20
6080,6080,Ron,Nam,Tien_si,Massage,32
6081,6081,Harry,Nam,Cao_hoc,Massage,32
6082,6082,Nam,Nam,Dai_hoc,Giao_Vien,3
6083,6083,Ngoc,Nu,Tien_si,Maketting,18
6084,6084,Harry,Nu,Pho_thong,Giao_Vien,10
6085,6085,Ron,,Dai_hoc,Massage,7
6086,6086,Luna,Nu,Dai_hoc,Massage,34
6087,6087,Nam,,Dai_hoc,Thu_ky,14
6088,6088,Harry,Nu,Cao_hoc,Giam_doc,8
6089,6089,Lan,,Tien_si,Giam_doc,6
6090,6090,Ron,Nu,Pho_thong,Giang_vien,35
6091,6091,Ngoc,,Pho_thong,Giao_Vien,7
6092,6092,Hermione,,Dai_hoc,Thu_ky,11
6093,6093,Harry,Nam,Tien_si,Maketting,22
6094,6094,Ron,Nu,Pho_thong,Truong_phong,11
6095,6095,Ngoc,Nam,Cao_hoc,Giam_doc,11
6096,6096,Long,Nu,Pho_thong,Giao_Vien,23
6097,6097,Nam,,Pho_thong,Thu_ky,16
6098,6098,Ron,Nu,Cao_hoc,Thu_ky,10
6099,6099,Lan,Nam,Cao_hoc,Giang_vien,28
6100,6100,Lan,,Tien_si,Giam_doc,29
6101,6101,Ron,Nam,Pho_thong,Ke_toan,21
6102,6102,Nam,,Cao_hoc,Lap_trinh_vien,20
6103,6103,Hermione,Nam,Tien_si,Maketting,2
6104,6104,Lan,,Dai_hoc,Giao_Vien,28
6105,6105,Ngoc,Nam,Dai_hoc,Giam_doc,31
6106,6106,Luna,,Pho_thong,Giam_doc,18
6107,6107,Hermione,Nu,Cao_hoc,Massage,36
6108,6108,Luna,,Dai_hoc,Massage,25
6109,6109,Harry,Nu,Tien_si,Ke_toan,18
6110,6110,Luna,Nu,Dai_hoc,Ke_toan,15
6111,6111,Ngoc,Nu,Tien_si,Giang_vien,19
6112,6112,Long,,Cao_hoc,Truong_phong,14
6113,6113,Long,Nu,Dai_hoc,Thu_ky,9
6114,6114,Hermione,,Dai_hoc,Giam_doc,4
6115,6115,Ngoc,Nam,Dai_hoc,Massage,17
6116,6116,Ngoc,,Pho_thong,Massage,5
6117,6117,Nam,Nam,Dai_hoc,Maketting,20
6118,6118,Hermione,,Tien_si,Truong_phong,28
6119,6119,Long,,Pho_thong,Maketting,29
6120,6120,Long,Nu,Cao_hoc,Ke_toan,5
6121,6121,Harry,Nam,Tien_si,Thu_ky,35
6122,6122,Hermione,Nam,Pho_thong,Maketting,11
6123,6123,Long,,Tien_si,Massage,19
6124,6124,Ngoc,,Cao_hoc,Massage,6
6125,6125,Ron,Nam,Cao_hoc,Giang_vien,24
6126,6126,Long,Nam,Tien_si,Giam_doc,18
6127,6127,Nam,,Pho_thong,Maketting,26
6128,6128,Lan,Nu,Dai_hoc,Massage,17
6129,6129,Lan,Nu,Tien_si,Giang_vien,15
6130,6130,Harry,Nam,Tien_si,Giam_doc,20
6131,6131,Long,Nam,Pho_thong,Thu_ky,16
6132,6132,Nam,Nam,Dai_hoc,Massage,17
6133,6133,Nam,,Tien_si,Giam_doc,35
6134,6134,Harry,Nu,Dai_hoc,Giao_Vien,5
6135,6135,Lan,Nu,Dai_hoc,Ke_toan,17
6136,6136,Harry,,Tien_si,Massage,19
6137,6137,Ron,Nam,Cao_hoc,Giang_vien,13
6138,6138,Hermione,Nam,Dai_hoc,Ke_toan,14
6139,6139,Hermione,Nam,Cao_hoc,Giao_Vien,33
6140,6140,Hermione,,Pho_thong,Lap_trinh_vien,28
6141,6141,Nam,Nam,Dai_hoc,Lap_trinh_vien,15
6142,6142,Nam,,Dai_hoc,Thu_ky,5
6143,6143,Luna,,Cao_hoc,Truong_phong,24
6144,6144,Ron,,Cao_hoc,Giam_doc,26
6145,6145,Long,Nam,Dai_hoc,Massage,29
6146,6146,Hermione,Nu,Tien_si,Giang_vien,22
6147,6147,Lan,,Dai_hoc,Ke_toan,30
6148,6148,Luna,Nam,Pho_thong,Truong_phong,32
6149,6149,Hermione,,Dai_hoc,Lap_trinh_vien,36
6150,6150,Ron,Nu,Tien_si,Massage,31
6151,6151,Nam,,Tien_si,Giang_vien,26
6152,6152,Luna,Nu,Cao_hoc,Ke_toan,3
6153,6153,Hermione,Nu,Tien_si,Truong_phong,22
6154,6154,Ron,Nu,Pho_thong,Maketting,24
6155,6155,Harry,Nu,Tien_si,Giang_vien,2
6156,6156,Nam,,Dai_hoc,Giang_vien,33
6157,6157,Long,Nu,Tien_si,Thu_ky,31
6158,6158,Lan,,Tien_si,Giang_vien,20
6159,6159,Hermione,,Cao_hoc,Ke_toan,33
6160,6160,Harry,Nu,Tien_si,Giam_doc,5
6161,6161,Nam,Nu,Cao_hoc,Massage,26
6162,6162,Nam,Nam,Pho_thong,Massage,12
6163,6163,Luna,Nam,Tien_si,Thu_ky,31
6164,6164,Ngoc,Nu,Dai_hoc,Ke_toan,35
6165,6165,Nam,Nu,Tien_si,Giam_doc,30
6166,6166,Long,Nam,Pho_thong,Thu_ky,1
6167,6167,Long,Nu,Cao_hoc,Truong_phong,31
6168,6168,Ngoc,Nu,Tien_si,Truong_phong,2
6169,6169,Long,,Pho_thong,Maketting,20
6170,6170,Long,Nam,Pho_thong,Giam_doc,12
6171,6171,Harry,Nu,Cao_hoc,Maketting,21
6172,6172,Harry,Nam,Dai_hoc,Ke_toan,5
6173,6173,Luna,Nu,Dai_hoc,Massage,6
6174,6174,Hermione,Nam,Pho_thong,Massage,13
6175,6175,Lan,Nu,Cao_hoc,Giam_doc,14
6176,6176,Hermione,Nu,Dai_hoc,Ke_toan,36
6177,6177,Hermione,Nam,Pho_thong,Truong_phong,9
6178,6178,Nam,Nu,Pho_thong,Ke_toan,28
6179,6179,Long,,Pho_thong,Truong_phong,30
6180,6180,Long,Nu,Dai_hoc,Lap_trinh_vien,28
6181,6181,Ron,,Dai_hoc,Maketting,33
6182,6182,Ngoc,,Pho_thong,Ke_toan,5
6183,6183,Ngoc,Nu,Dai_hoc,Giam_doc,2
6184,6184,Luna,Nam,Dai_hoc,Giam_doc,12
6185,6185,Lan,Nam,Tien_si,Massage,13
6186,6186,Lan,Nu,Pho_thong,Ke_toan,28
6187,6187,Hermione,Nam,Tien_si,Ke_toan,13
6188,6188,Luna,Nam,Dai_hoc,Lap_trinh_vien,21
6189,6189,Harry,Nu,Tien_si,Maketting,15
6190,6190,Luna,Nu,Dai_hoc,Giang_vien,1
